location_found_within,from_user,id,created_at,text
Charleston,CharlestonPats,157154039954542592,2012-01-11 17:36:57 UTC,Attacks on Mitt Romney http://t.co/pg3sJ5Zv
Charleston,MtPlsntSCPatch,157162223465279490,2012-01-11 18:09:28 UTC,Analysis: Haley's endorsement. http://t.co/EgNSuT0I Why backing Romney could backfire. #sctweets #scgop
Charleston,CharlestonShop,157163701504442368,2012-01-11 18:15:21 UTC,AdWatch: Gingrich ad targets Romney on abortion http://t.co/Zx7ky3jO #CHS #news
Charleston,WCBD,157169992612319232,2012-01-11 18:40:20 UTC,We will live stream several events today Newt Gingrich at 2PM  John Huntsman at 3PM  Mitt Romney and Nikki Haley at 6PM http://t.co/Jgm18Rgk
Charleston,TPANick,157170006138957824,2012-01-11 18:40:24 UTC,@goodwyne I think Romney is super hawkish. He comes to the Citadel and talks about how the Defense Department is underfunded and etc
Charleston,deepereyes,157171273837981696,2012-01-11 18:45:26 UTC,"Just got a polling call from ""Winning Our Future"" Recorded audio broke up badly. Could not hear to vote except for 2 cand. Romney & Huntsman"
Charleston,dbrice1967,157179402097131520,2012-01-11 19:17:44 UTC,Hmmm now all eyes on south Carolina.  Thank god I already know who I am voting for #mittromney
Charleston,GailJoyZD,157182154210680832,2012-01-11 19:28:40 UTC,Romney: Questions about Wall Street and inequality are driven by `envy’ http://t.co/lXFSXNn7
Charleston,XjibeatyX,157182539021287424,2012-01-11 19:30:12 UTC,"RT @markhoppus: Just put French fries on top of my nachos, in case anyone from the Nobel Prize Committee for Science is reading this."
Charleston,hamackey,157185843105239040,2012-01-11 19:43:20 UTC,"#politics SC Gov Nikki Haley - adios Tea Party, hello Mitt! What a leader! http://t.co/6JrVyE07"
Charleston,ABCNEWS4ncaula,157187347706953728,2012-01-11 19:49:18 UTC,I'll be covering Romney's campaigning in the Lowcountry next week. Romney followers direct message me if you'd like to be interviewed. #chs
Charleston,MtPlsntSCPatch,157187692969463808,2012-01-11 19:50:41 UTC,Last chance to stop Romney? http://t.co/7B2vs2SC Opponents need to stop him in South Carolina to break his stride. #sctweets #scgop
Charleston,bwelbo,157190157752221697,2012-01-11 20:00:28 UTC,"@NYTimeskrugman RE: Romney Firing,I'm sorry u don't enjoy firing people that provide bad service. Cable, Cell, Lawn, Car Maint...I do. #ijit"
Charleston,WindTurbinesNet,157190238077333504,2012-01-11 20:00:47 UTC,Spanish #windturbine manufacturer #Gamesa forms new executive committee of 5 members http://t.co/0bdYMfvF
Charleston,exframebuilder,157199289389555712,2012-01-11 20:36:45 UTC,I've just figured out why I don't care for Alberto Contador. He looks a bit like Mitt Romney http://t.co/aPUi8gAU
Charleston,WCBD,157200255543287809,2012-01-11 20:40:36 UTC,The John Huntsman speaking event is a no go....But we will have Mitt Romney and Gov. Haley at 6PM this evening http://t.co/FnHYUArR
Charleston,Adam_Crisp,157205153055907841,2012-01-11 21:00:03 UTC,Last chance to stop Romney? http://t.co/pBxWe1Z3 Opponents need to stop him in South Carolina to break his stride. #sctweets #scgop
Charleston,CharletFaye1,157207904754208768,2012-01-11 21:10:59 UTC,"A SHOCKING piece of film. The other side of the story &gt; http://t.co/2jnfSiY4 
When Mitt #ROMNEY Came to Town.
#gop #2012 #elections #scpol"
Charleston,CharletFaye1,157210237500272640,2012-01-11 21:20:16 UTC,King of Bain | When Mitt Romney Came to Town http://t.co/B0fRbcAu
Charleston,CharletFaye1,157210537732747264,2012-01-11 21:21:27 UTC,King of Bain | When Mitt Romney Came to Town http://t.co/fjJZlvvD
Charleston,CharletFaye1,157210649817128961,2012-01-11 21:21:54 UTC,King of Bain | When Mitt Romney Came to Town http://t.co/R19r9Dyz
Charleston,999draW,157210942281752576,2012-01-11 21:23:04 UTC,I say Romney is paying folks to stay in the race.
Charleston,GooseCreekPatch,157211398148063233,2012-01-11 21:24:52 UTC,Former U.S. Rep. Henry Brown backs Romney. http://t.co/21z4REnt #chs
Charleston,CharletFaye1,157212262661226496,2012-01-11 21:28:18 UTC,"King of Bain | When Mitt #ROMNEY Came to Town http://t.co/236s0uGO SHOCKING, VULGAR, @MittRomney_#ObamaLite Business- #Chicago style."
Charleston,CharletFaye1,157213664296960001,2012-01-11 21:33:53 UTC,"B*#*s#h*! To the whining right.#BainCapital wasn't capitalism American style, it was Chicago-style thuggery. #Romney is #ObamaLite
It's Ugly"
Charleston,lucidbeaming,157213757393735681,2012-01-11 21:34:15 UTC,The Meh. Romney tumblr http://t.co/ZecdQsyU
Charleston,CharletFaye1,157214691087745024,2012-01-11 21:37:57 UTC,Governor @nikkihaley is a wolf in sheep's clothing. @MittRomney doesn't represent #teaparty values. #scpol #elections #jobs
Charleston,sherylwoneal,157219240578002944,2012-01-11 21:56:02 UTC,@SenJohnMcCain appreciate his leadership with bold endorsement of Mitt Romney for President
Charleston,LachlanMcIntosh,157221183446720512,2012-01-11 22:03:45 UTC,Gekko for Romney http://t.co/fz1gC8XZ
Charleston,LachlanMcIntosh,157223826340589568,2012-01-11 22:14:15 UTC,"Gordon Gekko to Romney supporter: ""Remember, greed is good."" Romney supporter: ""I agree."""
Charleston,aj32681,157224799851126784,2012-01-11 22:18:08 UTC,"RT @LachlanMcIntosh: Gordon Gekko to Romney supporter: ""Remember, greed is good."" Romney supporter: ""I agree."""
Charleston,msbs05,157226440679628800,2012-01-11 22:24:39 UTC,RT @Adam_Crisp: Last chance to stop Romney? http://t.co/pBxWe1Z3 Opponents need to stop him in South Carolina to break his stride. #sctweets #scgop
Charleston,bbarrie,157227823159984129,2012-01-11 22:30:09 UTC,Gekko for Romney http://t.co/CYGMOx5k
Charleston,prismsinc,157227973710331905,2012-01-11 22:30:44 UTC,RT @Adam_Crisp: Last chance to stop Romney? http://t.co/pBxWe1Z3 Opponents need to stop him in South Carolina to break his stride. #sctweets #scgop
Charleston,TylerMJones,157229871909711875,2012-01-11 22:38:17 UTC,"RT @PeterAlexander: Gordon Gekko taunts Romney supporters outside SC event: ""How much for your vote?"" http://t.co/LpLmTKTC"
Charleston,nkrav,157231315194875908,2012-01-11 22:44:01 UTC,RT @bbarrie: Gekko for Romney http://t.co/CYGMOx5k
Charleston,acsaylor,157236520057716738,2012-01-11 23:04:42 UTC,'it's his first appearance in this state since ... Last night'.  - news reporter regarding Mitt Romney coming to SC
Charleston,WCBD,157241354559299584,2012-01-11 23:23:54 UTC,Waiting for Mitt Romney to take the stage in Columbia...watch LIVE http://t.co/FnHYUArR
Charleston,ReporterQuintin,157241650450673666,2012-01-11 23:25:05 UTC,RT @WCBD: Waiting for Mitt Romney to take the stage in Columbia...watch LIVE http://t.co/FnHYUArR
Charleston,haireofthedog,157245018158014465,2012-01-11 23:38:28 UTC,Romney's victory is a sign that the GOP establishment is back in charge http://t.co/37H5HkA0 via @chasCityPaper DeMint nearly endorses Mitt
Charleston,PD_Scott,157246929225515009,2012-01-11 23:46:04 UTC,2 much arrogance for that! RT @JsrRoger RP NG RS will divide SC vote & give Romney win. One would have 2 drop & throw support to another
Charleston,cpheadlines,157251790495166467,2012-01-12 00:05:23 UTC,Romney’s victory is a sign that the GOP establishment is back in charge http://t.co/ftO5CULs
Charleston,CharlestonShop,157251790079926274,2012-01-12 00:05:23 UTC,Romney’s victory is a sign that the GOP establishment is back in charge http://t.co/LL0tQHib #food #Charleston
Charleston,CharletFaye1,157252609344937986,2012-01-12 00:08:38 UTC,"Beautiful! &lt;3 Brilliant! Good read.
;) RT @WILLisms: Mitt #Romney is the #GOP John #Kerry: 
http://t.co/qmWpl1Eo"""
Charleston,TylerMJones,157254300626726912,2012-01-12 00:15:21 UTC,Buzzfeed reports on SC Forward Progress' Gordon Gekko/Mitt Romney endorsement event. http://t.co/KjSztxvn
Charleston,Susannah72,157255841660145665,2012-01-12 00:21:28 UTC,The “Bain” of Obama and other anti-Romneys: Mitt wins SC http://t.co/AwKIGALL via @redstate
Charleston,CharletFaye1,157255906973855744,2012-01-12 00:21:44 UTC,@TweetRWS click through to second window and click on little red &gt;King of Bain | When Mitt Romney Came to Town http://t.co/daN2ZpKz
Charleston,petermccoyforsc,157087552711569408,2012-01-11 13:12:45 UTC,Honored to write the case for a #Newt presidency in today's @chasCityPaper http://t.co/Wa0PFMRW #scgop #scpol #gop @Newt2012SC @Newt2012HQ
Charleston,UnitedStates,157096465347510272,2012-01-11 13:48:10 UTC,RT @petermccoyforsc: Honored to write the case for a #Newt presidency in today's @chasCityPaper http://t.co/Wa0PFMRW #scgop #scpol #gop @Newt2012SC @Newt2012HQ
Charleston,BarbieKayB,157096713130229760,2012-01-11 13:49:09 UTC,RT @petermccoyforsc: Honored to write the case for a #Newt presidency in today's @chasCityPaper http://t.co/Wa0PFMRW #scgop #scpol #gop @Newt2012SC @Newt2012HQ
Charleston,jmcboots,157107380742651904,2012-01-11 14:31:33 UTC,"Somebody get @newtgingrich  a doctor, I think he is having a mental breakdown... http://t.co/OIkQhPzF"
Charleston,chasCityPaper,157148520120451073,2012-01-11 17:15:01 UTC,Newt Gingrich calls for dutiful drilling while plugging porous borders http://t.co/gIOOVndL #gop #scpol
Charleston,chaplinspeaks,157152216711561216,2012-01-11 17:29:42 UTC,newtgingrich's photo http://t.co/Z2mXyyAL via @instagram
Charleston,chaplinspeaks,157152379001774080,2012-01-11 17:30:21 UTC,"@newtgingrich We love you, Newt!"
Charleston,jenstevens7,157159078123147264,2012-01-11 17:56:58 UTC,The South is known for some good things. It is also known for some not so good things...like Newt Gingrich.
Charleston,WCBD,157177072735895552,2012-01-11 19:08:29 UTC,Gingrich on the way to event in Spartanburg WATCH LIVE http://t.co/FnHYUArR
Charleston,AmericasRight,157209337733971968,2012-01-11 21:16:41 UTC,Thank goodness that @newtgingrich @Newt2012SC finally agrees with me. Newt: http://t.co/2ZmXIt9z Me: http://t.co/112XPO9w
Charleston,Susannah72,157257488268398592,2012-01-12 00:28:01 UTC,Roger Simon throws in the towel on Newt « Hot Air http://t.co/G0uKhc0b via @hotairblog
Charleston,marymorrall,157067669428912129,2012-01-11 11:53:45 UTC,"@JonHuntsman, welcome to the Palmetto State! You have this Charleston girl's vote! #Huntsman2012 #scgop"
Charleston,TBradleyNC,157089990889832448,2012-01-11 13:22:27 UTC,"RT @marymorrall: @JonHuntsman, welcome to the Palmetto State! You have this Charleston girl's vote! #Huntsman2012 #scgop"
Charleston,wildethangs,157131217823735808,2012-01-11 16:06:16 UTC,Jon Huntsman’s Billionaire Dad Won’t Commit to More Campaign Cash  |  Solid@rity Institute http://t.co/FDZgi19u
Charleston,chasCityPaper,157162364909785088,2012-01-11 18:10:02 UTC,Jon Huntsman wants to flatten taxes and break up big banks http://t.co/FtVI4yjt #gop #scpol
Charleston,willhaynie,157181299633823744,2012-01-11 19:25:16 UTC,"Huntsman: ""We are still in the hunt."" Read: My family's got billions and I don't have anything else to do.... #SCprimary"
Charleston,Eddazdu,157182629085581312,2012-01-11 19:30:33 UTC,"Campaign Appeals to Inundate South Carolina Voters: MANCHESTER, N.H. — Jon Huntsman may have clawed his way to a... http://t.co/ij4bZU25"
Charleston,Zulafpuo,157182632730427392,2012-01-11 19:30:34 UTC,"Campaign Appeals to Inundate South Carolina Voters: MANCHESTER, N.H. — Jon Huntsman may have clawed his way to a... http://t.co/zs2hMen2"
Charleston,janamurray,157191508200665088,2012-01-11 20:05:50 UTC,RT @southernavenger: Jon Huntsman Was for Cap and Trade Before He Was Against It http://t.co/GWz2a526
Charleston,PaulWilczynski,157206336034189312,2012-01-11 21:04:45 UTC,Stephen Colbert outpolls @JonHuntsman in #SC! @StephenAtHome http://t.co/eyOSEwNb
Charleston,clesnie,157228435297681410,2012-01-11 22:32:34 UTC,"Poll: Who should I go see tonight, Jon Huntsman or JC Watts? #chs #scgop (hurry, quick decision)"
Charleston,stefaniebainum,157242080702377984,2012-01-11 23:26:48 UTC,@jonhuntsman Town Hall event. Going live at 7 PM. Tune in to get the latest political buzz @ABCNews4  at 7PM. #scnews #chsnews #gop
Charleston,ABCNews4,157242871337074690,2012-01-11 23:29:56 UTC,RT @stefaniebainum: @jonhuntsman Town Hall event. live at 7 PM. Tune in to get the latest political buzz @ABCNews4  at 7PM.  #chsnews #scgop
Charleston,GooseCreekPatch,157243332735672321,2012-01-11 23:31:47 UTC,At @NorthCharleston council chambers for Jon Huntsman town hall at 7. http://t.co/iqc49rD7
Charleston,clesnie,157243865634574338,2012-01-11 23:33:54 UTC,At the #jonhuntsman townhall meeting in #chs. Love having all of the #GOP candidates in town! http://t.co/Je0IF2DF
Charleston,Zulafpuo,157245444345442306,2012-01-11 23:40:10 UTC,"New Hampshire primary results: Is Jon Huntsman toast?: By HOLLY RAMER, The Associated Press CONCORD, N.H. — Form... http://t.co/5w6MYqN7"
Charleston,Eddazdu,157245456290807810,2012-01-11 23:40:12 UTC,"New Hampshire primary results: Is Jon Huntsman toast?: By HOLLY RAMER, The Associated Press CONCORD, N.H. — Form... http://t.co/HDKg8qxF"
Charleston,zachlamb,157248920517484544,2012-01-11 23:53:58 UTC,Headed to the @JonHuntsman event at North #CHS city hall. Go @ONE_Vote #endpoverty #SCPrimary #chsnews
Charleston,GooseCreekPatch,157252468386967552,2012-01-12 00:08:04 UTC,And we're over 100 at the Huntsman event in North Charleston.
Charleston,SeptemberWelbrn,157253625234726913,2012-01-12 00:12:40 UTC,Jon #Huntsman arrives to town hall in north #chs #scpolitics @Jon2012HQ
Charleston,Grassroots4Jon,157253756776484864,2012-01-12 00:13:11 UTC,RT @zachlamb: Headed to the @JonHuntsman event at North #CHS city hall. Go @ONE_Vote #endpoverty #SCPrimary #chsnews
Charleston,ABCNews4,157253909772115968,2012-01-12 00:13:48 UTC,RT @ABCNews4WebGrrl: #Huntsman intro'd by Attny Gen McMaster
Charleston,ABCNews4WebGrrl,157254454574460928,2012-01-12 00:15:58 UTC,McMaster: the world is getting smaller and Huntsman knows the world.
Charleston,zachpippin,157254977872609280,2012-01-12 00:18:03 UTC,RT @GooseCreekPatch: And we're over 100 at the Huntsman event in North Charleston.
Charleston,ABCNews4,157255360212779010,2012-01-12 00:19:34 UTC,Screen shot from the #Huntsman appearance in North #Charleston right at 6:30 p.m.  http://t.co/xZRZXRfI
Charleston,SeptemberWelbrn,157255465418498049,2012-01-12 00:19:59 UTC,#huntsman speaking in south carolina. #scpolitics #chs http://t.co/EDDs17YZ
Charleston,GooseCreekPatch,157255681039286273,2012-01-12 00:20:50 UTC,"Huntsman says, ""Yes, I served as ambassador to China."" Reiterates that he put country first. #scpol"
Charleston,ABCNews4,157255942679953408,2012-01-12 00:21:53 UTC,Screen shot from the #Huntsman appearance in North #Charleston right at 6:30 p.m. http://t.co/yfWGiBOP
Charleston,ABCNews4WebGrrl,157256836406452224,2012-01-12 00:25:26 UTC,#Huntsman: I don't attend Donald Trump debates...that's something I just won't do (applause)
Charleston,bradl3,157257023078154241,2012-01-12 00:26:10 UTC,RT @GooseCreekPatch: And we're over 100 at the Huntsman event in North Charleston.
Charleston,ABCNews4,157257207765934080,2012-01-12 00:26:54 UTC,RT @ABCNews4WebGrrl: #Huntsman: I don't attend Donald #Trump debates...that's something I just won't do (applause) #chsnews #gop
Charleston,ABCNews4WebGrrl,157257684607967232,2012-01-12 00:28:48 UTC,#Huntsman: we need to fix #economy/ #debt for next generation and grow as a nation. #gop
Charleston,GooseCreekPatch,157257763205033984,2012-01-12 00:29:07 UTC,"You know it's a new crowd for Huntsman - big laugh at well-worn ""I won't go to a Trump debate."""
Charleston,GooseCreekPatch,157258186808770561,2012-01-12 00:30:48 UTC,"Huntsman says US must seize manufacturing momentum. ""We have a huge opening."" #scpol"
Charleston,ABCNews4WebGrrl,157259030648197120,2012-01-12 00:34:09 UTC,#Huntsman: people in this nation no longer trust elected officials and that's pathetic. #gop. Supports term limits for congress
Charleston,GooseCreekPatch,157259198328094720,2012-01-12 00:34:49 UTC,"Big applause at Huntsman event for term limits. People ""feel like their vote doesn't matter."" #scpol"
Charleston,SCPatch,157259250324873216,2012-01-12 00:35:01 UTC,RT @GooseCreekPatch: And we're over 100 at the Huntsman event in North Charleston.
Charleston,SCPatch,157259543754186752,2012-01-12 00:36:11 UTC,"RT @GooseCreekPatch: Huntsman says, ""Yes, I served as ambassador to China."" Reiterates that he put country first. #scpol"
Charleston,EdwardFennell43,157259805310980096,2012-01-12 00:37:13 UTC,A little more than 100 people are at a rally for huntsman at north charleston city hall
Charleston,SCPatch,157259921312854016,2012-01-12 00:37:41 UTC,"RT @GooseCreekPatch: You know it's a new crowd for Huntsman - big laugh at well-worn ""I won't go to a Trump debate."""
Charleston,SCPatch,157259955966197760,2012-01-12 00:37:49 UTC,"RT @GooseCreekPatch: Huntsman says US must seize manufacturing momentum. ""We have a huge opening."" #scpol"
Charleston,SCPatch,157259986144198656,2012-01-12 00:37:57 UTC,"RT @GooseCreekPatch: Big applause at Huntsman event for term limits. People ""feel like their vote doesn't matter."" #scpol"
Charleston,evanschreier,157260521941381120,2012-01-12 00:40:04 UTC,"@FP_Magazine I don't know if you can #China bash your way into the presidency, but being good friends hasn't gotten #Huntsman very far."
Columbia,RichBolen,157074478327808000,2012-01-11 12:20:48 UTC,Big news Mitt gets 5 delegates Paul gets 3 Huntsman 2 Newt and Santorum 1. Total for Mitt 11 of 1160 needed.
Columbia,Lakecrazy,157077929245933568,2012-01-11 12:34:31 UTC,RT @RichBolen: Big news Mitt gets 5 delegates Paul gets 3 Huntsman 2 Newt and Santorum 1. Total for Mitt 11 of 1160 needed.
Columbia,ninjasuperspy,157097104647536640,2012-01-11 13:50:43 UTC,"Things I learned from TV last night: Santorum is a ""Full Spectrum Conservative"". I think that means he has tactical, squad-based combat."
Columbia,GinaNSmith,157097324911411201,2012-01-11 13:51:35 UTC,Santorum is ramping it up in S.C. His campaign is opening up FIVE new SC offices to supplement the main one in Mt. Pleasant.
Columbia,BrianJAlmond,157098004451561472,2012-01-11 13:54:17 UTC,Of course I get assigned to take pics of Rick Santorum #Irony
Columbia,megansthorpe,157101306992009216,2012-01-11 14:07:25 UTC,RT @GinaNSmith: Santorum is ramping it up in S.C. His campaign is opening up FIVE new SC offices to supplement the main one in Mt. Pleasant.
Columbia,BrianJAlmond,157103484896952321,2012-01-11 14:16:04 UTC,@tribbini Ron Paul gets here at noon and santorum at 7. idk about the others
Columbia,JoeRhode,157103955955036160,2012-01-11 14:17:56 UTC,Seems like we're fresh out of conservative candidates. Newt and Perry are acting like liberals and Santorum isn't electable.
Columbia,GameCocksKid,157104127095214080,2012-01-11 14:18:37 UTC,"Roman Catholic Rick Santorum is pro-Union.

How will that play with the #scgop ?"
Columbia,adambeam,157104298197651458,2012-01-11 14:19:18 UTC,Perry criticizes Paul and Santorum for earmarks. No mention of Romney yet.
Columbia,Lakecrazy,157105953110638592,2012-01-11 14:25:52 UTC,RT @adambeam: Perry criticizes Paul and Santorum for earmarks. No mention of Romney yet.
Columbia,janekizer,157106469664337920,2012-01-11 14:27:55 UTC,RT @GinaNSmith: Santorum is ramping it up in S.C. His campaign is opening up FIVE new SC offices to supplement the main one in Mt. Pleasant.
Columbia,lmhelms,157107444751933440,2012-01-11 14:31:48 UTC,Thanks to Ron Paul & Santorum for starting my day w/ a laugh. Their ads that claim they're the ONLY ones who can beat Obama are comedy gold.
Columbia,jodypiland,157108400558309376,2012-01-11 14:35:36 UTC,RT @lmhelms: Thanks to Ron Paul & Santorum for starting my day w/ a laugh. Their ads that claim they're the ONLY ones who can beat Obama are comedy gold.
Columbia,hankdavis12,157122923516272640,2012-01-11 15:33:18 UTC,"We pick @ricksantorum! RT @WSJ Candidates descend on South Carolina, which has picked eventual GOP nominee in every primary since 1980."
Columbia,scrnnews,157128248696909825,2012-01-11 15:54:28 UTC,Updated schedule for presidential candidates: http://t.co/sahRBpMp (Note: Santorum events added)
Columbia,scrnnews,157131867534016513,2012-01-11 16:08:51 UTC,"Today- a busy day in radio land: We'll be covering Paul, Santorum, Romney, Huntsman, Gingrich--and the Legislature. Stay tuned for sound!"
Columbia,TransformAgent,157131934076641280,2012-01-11 16:09:07 UTC,"Rick Santorum town hall meeting tonight at 6 PM at Springdale House & Garden...3150 Platt Springs Road, W. Cola. 29170"
Columbia,scrnnews,157137283433238528,2012-01-11 16:30:22 UTC,Santorum has appointed county chairs- 169 of them. We just heard from one of them.
Columbia,pinkpalmetto21,157141087197216769,2012-01-11 16:45:29 UTC,"@RickSantorum any plans to stop by and talk with anyone at WISW-AM NewsTalk 1320AM in Columbia, SC?? #cumulusmedia #decision2012"
Columbia,TransformAgent,157142979071582208,2012-01-11 16:53:00 UTC,"Rick Santorum for President Columbia office is located at 443 Meeting Street, West Cola 29169...Come Volunteer!"
Columbia,CoreyHutchins,157146776896413696,2012-01-11 17:08:05 UTC,Probably 'Google Santorum' might be more effective? These guys are from Asheville. Banner is signed. http://t.co/yMNPmdcc
Columbia,thadmoore,157149618566737920,2012-01-11 17:19:23 UTC,"There's a slew of campaign events in Columbia today; all the candidates but Gingrich will be here. My schedule: Perry, Huntsman and Santorum"
Columbia,process_story,157149774301245440,2012-01-11 17:20:00 UTC,Santorum surge creates dilemma for lawmakers: http://t.co/pKbyC0uw
Columbia,KellyHPayne,157161730705866753,2012-01-11 18:07:31 UTC,"""It Kids"" straw poll: Romney 8, Paul 7, Obama 4, Santorum 2, Huntsman 2, Gingrich 1, Perry 0. http://t.co/8sYVNYJk #sctweets  #scpolitics"
Columbia,SCPrimary,157162037087182848,2012-01-11 18:08:44 UTC,"RT @KellyHPayne: ""It Kids"" straw poll: Romney 8, Paul 7, Obama 4, Santorum 2, Huntsman 2, Gingrich 1, Perry 0. http://t.co/8sYVNYJk #sctweets  #scpolitics"
Columbia,KellyHPayne,157164162722701312,2012-01-11 18:17:11 UTC,"The ""It Kids"" want to know: @RickSantorum will you participate in int'l humanitarian efforts, like disaster response and combating genocide?"
Columbia,MikeGlymph,157165219435655168,2012-01-11 18:21:22 UTC,"RT @KellyHPayne: The ""It Kids"" want to know: @RickSantorum will you participate in int'l humanitarian efforts, like disaster response and combating genocide?"
Columbia,WilCarruthers,157168256166277120,2012-01-11 18:33:26 UTC,@JoeBWright oh did you not get an invite to Santorum's event?
Columbia,GinaNSmith,157173308100575232,2012-01-11 18:53:31 UTC,Santorum is touring a furniture store here in Ridgeway.
Columbia,leadership2012,157179758927548417,2012-01-11 19:19:09 UTC,#RickSantorum to be at Springdale House in West Columbia tonight at 7:00!
Columbia,jimbane,157180514955042816,2012-01-11 19:22:09 UTC,RT @leadership2012: #RickSantorum to be at Springdale House in West Columbia tonight at 7:00!
Columbia,process_story,157190061371301888,2012-01-11 20:00:05 UTC,Santorum: Crashing? http://t.co/5p1PFO4u What do you think about his chances? #Santorum
Columbia,SCPrimary2012,157193276586344450,2012-01-11 20:12:52 UTC,"We have not yet begun to fight: Santorum - ""This race isn't going to be over in South Carolina."" http://t.co/BF4vWaCt #sctweets #scpol #gop"
Columbia,bocelts,157194597196513280,2012-01-11 20:18:07 UTC,@HBoydBrown all Republicans should have to visit Read St and like places to meet real people. Santorum should have to visit rainbow peeps.
Columbia,PawleysPorch,157196068117946369,2012-01-11 20:23:57 UTC,@RickSantorum You should stop by @PawleysPorch in Columbia! Great demographic of voters from young to old!
Columbia,wis10,157212132948185089,2012-01-11 21:27:48 UTC,"#FirstInTheSouth Candidates on Thurs: @RIckSantorum holding campaign tour, @NewtGingrich at Fairgrounds at noon..."
Columbia,Politisite_SC,157223699588714496,2012-01-11 22:13:45 UTC,"7:00pm ET:          Senator Santorum will hold a ""Faith, Family and Freedom"" Town Hall in Charleston, SC. #sctweets #fits"
Columbia,PrestonBaines,157225498081103872,2012-01-11 22:20:54 UTC,"Headed out to check out the @RickSantorum Faith, Family and Freedom Town Hall tonight. #sctweets @SCPrimary2012"
Columbia,GameCocksKid,157226542316003328,2012-01-11 22:25:03 UTC,Newt Gingrich and Rick Santorum are professional politicians that have never met a payroll. They know nothing about the economy. #scgop
Columbia,TransformAgent,157226968641835008,2012-01-11 22:26:45 UTC,Excited about working on my first Presidential campaign! #FirstintheSouth Go Santorum!
Columbia,MaxCReynolds,157228940321234945,2012-01-11 22:34:35 UTC,Fuck Rick Santorum.
Columbia,thadmoore,157229568439222272,2012-01-11 22:37:04 UTC,Taking a break from covering campaign events to get some writing in... Back at 7 p.m. for an event with Santorum.
Columbia,MaxCReynolds,157232537385705472,2012-01-11 22:48:52 UTC,Rick Santorum can't get 10000 votes in New Hampshire. He has NO chance to be elected.
Columbia,StevenDialWLTX,157237008962560001,2012-01-11 23:06:40 UTC,At the @RickSantorum town hall in West Columbia. Set to start at 7pm. @WLTX http://t.co/Ac7yAcrS
Columbia,WLTX,157238097191518208,2012-01-11 23:10:58 UTC,RT @StevenDialWLTX: At the @RickSantorum town hall in West Columbia. Set to start at 7pm.  http://t.co/twIB55ho
Columbia,BradWarthen,157242415080677377,2012-01-11 23:28:07 UTC,"I'm giving Romney a few more minutes, then I'm going to split to try to find the Santorum do..."
Columbia,wienerbinski,157242926202748929,2012-01-11 23:30:09 UTC,Santorum 2012
Columbia,LexingtnSCPatch,157243196030722049,2012-01-11 23:31:14 UTC,Getting ready to head to the Santorum rally at Springdale House & Gardens in West Columbia. @SCPrimary
Columbia,SCPatch,157243970697703424,2012-01-11 23:34:18 UTC,RT @LexingtnSCPatch: Getting ready to head to the Santorum rally at Springdale House & Gardens in West Columbia. @SCPrimary
Columbia,thadmoore,157245155601154048,2012-01-11 23:39:01 UTC,Probably won't tweet much from Santorum's event tonight. Running around all day has taken a toll on my phone's battery..
Columbia,StevenDialWLTX,157246384142163968,2012-01-11 23:43:55 UTC,Room full. Supporters awaiting @RickSantorum @WLTX http://t.co/IvpScBs5
Columbia,DarciStrickland,157246432716394496,2012-01-11 23:44:05 UTC,RT @StevenDialWLTX: Room full. Supporters awaiting @RickSantorum @WLTX http://t.co/IvpScBs5
Columbia,TransformAgent,157246663835131905,2012-01-11 23:45:00 UTC,#FirstintheSouth Excited to be at the Santorum Rally! T-minus 15 minutes!
Columbia,WilCarruthers,157249908389330946,2012-01-11 23:57:54 UTC,Sitting at a @RickSantorum rally with @Zach_Gould and @jojobeanybean. #SCPrimary #USA
Columbia,jojobeanybean,157250133019471873,2012-01-11 23:58:47 UTC,RT @WilCarruthers: Sitting at a @RickSantorum rally with @Zach_Gould and @jojobeanybean. #SCPrimary #USA
Columbia,alexstroman,157250276221403137,2012-01-11 23:59:22 UTC,RT @WilCarruthers: Sitting at a @RickSantorum rally with @Zach_Gould and @jojobeanybean. #SCPrimary #USA
Columbia,LexingtnSCPatch,157250415174492160,2012-01-11 23:59:55 UTC,Santorum venue West Columbia is packed. Few hundred people. Even Ted Koppel is here.
Columbia,SCPatch,157250625292349440,2012-01-12 00:00:45 UTC,RT @LexingtnSCPatch: Santorum venue West Columbia is packed. Few hundred people. Even Ted Koppel is here.
Columbia,thadmoore,157250765059129344,2012-01-12 00:01:19 UTC,Good crowd of here of about 300 for Santorum. Formal by comparison http://t.co/AH7hcz9a
Columbia,LexingtnSCPatch,157251215741288449,2012-01-12 00:03:06 UTC,Santorum arrives to healthy applause. Looking comfortable in unbuttoned shirt and blazer
Columbia,SCPatch,157251415553744896,2012-01-12 00:03:53 UTC,RT @LexingtnSCPatch: Santorum arrives to healthy applause. Looking comfortable in unbuttoned shirt and blazer
Columbia,StevenDialWLTX,157251764142346241,2012-01-12 00:05:17 UTC,@RickSantorum : We are committed to SC. @WLTX http://t.co/picou2V1
Columbia,PrestonBaines,157252064353853440,2012-01-12 00:06:28 UTC,Overflow crowd at the @RickSantorum Town Hall in Springdale. #sctweets @SCPrimary2012 http://t.co/sb67mc5t
Columbia,LexingtnSCPatch,157252332067880960,2012-01-12 00:07:32 UTC,"Santorum: SC has choice. Establishment candidate or someone bold enough to take on Obama. ""Most important election u will vote in"""
